experiment,n,i,model,reasoning_budget,temperature,response_chars,thoughts_chars,first_correction,valid_prefix_length,is_valid_solution
hanoi-csv,8,1,claude-3-7-sonnet-20250219,32000,0.1,1561,23170,-1,13,0
hanoi-csv,8,1,deepseek-chat,0,0.1,1679,4,-1,127,0
hanoi-csv,8,1,gemini-2.5-pro-preview-06-05,32000,0.1,1561,1722,-1,255,1
hanoi-csv,8,1,gpt-4.1-2025-04-14,0,0.1,2329,4,-1,255,0
hanoi-csv,8,1,sonar-reasoning-pro,32000,0.1,1555,20605,-1,87,0
hanoi-csv,8,2,claude-3-7-sonnet-20250219,0,0.1,1691,4,-1,15,0
hanoi-csv,8,2,claude-3-7-sonnet-20250219,32000,0.1,1600,20431,-1,255,1
hanoi-csv,8,2,deepseek-chat,0,0.1,1683,4,-1,127,0
hanoi-csv,8,2,gemini-2.5-pro-preview-06-05,32000,0.1,1564,2079,-1,255,1
hanoi-csv,8,2,gpt-4.1-2025-04-14,0,0.1,1562,4,-1,255,0
hanoi-csv,8,2,sonar-reasoning-pro,32000,0.1,1363,7478,-1,159,0
hanoi-csv,8,3,claude-3-7-sonnet-20250219,0,0.1,1691,4,-1,15,0
hanoi-csv,8,3,claude-3-7-sonnet-20250219,32000,0.1,1598,45760,-1,13,0
hanoi-csv,8,3,deepseek-chat,0,0.1,1683,4,-1,127,0
hanoi-csv,8,3,gemini-2.5-pro-preview-06-05,32000,0.1,1561,1954,-1,255,1
hanoi-csv,8,3,gpt-4.1-2025-04-14,0,0.1,2329,4,-1,255,0
hanoi-csv,8,3,sonar-reasoning-pro,32000,0.1,1555,17906,-1,255,1
hanoi-csv,8,4,claude-3-7-sonnet-20250219,0,0.1,1691,4,-1,15,0
hanoi-csv,8,4,claude-3-7-sonnet-20250219,32000,0.1,1605,28011,-1,15,0
hanoi-csv,8,4,deepseek-chat,0,0.1,1679,4,-1,127,0
hanoi-csv,8,4,gemini-2.5-pro-preview-06-05,32000,0.1,1564,1073,-1,255,1
hanoi-csv,8,4,gpt-4.1-2025-04-14,0,0.1,1562,4,-1,255,0
hanoi-csv,8,4,sonar-reasoning-pro,32000,0.1,1555,6371,-1,255,1
hanoi-csv,8,5,claude-3-7-sonnet-20250219,0,0.1,1691,4,-1,15,0
hanoi-csv,8,5,claude-3-7-sonnet-20250219,32000,0.1,1561,27203,-1,179,0
hanoi-csv,8,5,deepseek-chat,0,0.1,1679,4,-1,127,0
hanoi-csv,8,5,gemini-2.5-pro-preview-06-05,32000,0.1,1564,1703,-1,255,1
hanoi-csv,8,5,gpt-4.1-2025-04-14,0,0.1,2329,4,-1,255,0
hanoi-csv,8,5,sonar-reasoning-pro,32000,0.1,1555,7699,-1,255,1
hanoi-csv,8,6,claude-3-7-sonnet-20250219,0,0.1,1691,4,-1,15,0
hanoi-csv,8,6,claude-3-7-sonnet-20250219,32000,0.1,1561,61127,-1,151,0
hanoi-csv,8,6,deepseek-chat,0,0.1,1683,4,-1,127,0
hanoi-csv,8,6,gemini-2.5-pro-preview-06-05,32000,0.1,1561,1735,-1,127,0
hanoi-csv,8,6,gpt-4.1-2025-04-14,0,0.1,2329,4,-1,255,0
hanoi-csv,8,6,sonar-reasoning-pro,32000,0.1,1555,7837,-1,255,1
hanoi-csv,8,7,claude-3-7-sonnet-20250219,0,0.1,1691,4,-1,15,0
hanoi-csv,8,7,claude-3-7-sonnet-20250219,32000,0.1,1782,24364,-1,11,0
hanoi-csv,8,7,deepseek-chat,0,0.1,1679,4,-1,127,0
hanoi-csv,8,7,gemini-2.5-pro-preview-06-05,32000,0.1,1561,1494,-1,255,1
hanoi-csv,8,7,gpt-4.1-2025-04-14,0,0.1,2330,4,-1,255,0
hanoi-csv,8,7,sonar-reasoning-pro,32000,0.1,1555,14064,-1,255,1
hanoi-csv,8,8,claude-3-7-sonnet-20250219,0,0.1,1691,4,-1,15,0
hanoi-csv,8,8,claude-3-7-sonnet-20250219,32000,0.1,1600,54928,-1,15,0
hanoi-csv,8,8,deepseek-chat,0,0.1,1683,4,-1,127,0
hanoi-csv,8,8,gemini-2.5-pro-preview-06-05,32000,0.1,1561,1761,-1,255,1
hanoi-csv,8,8,gpt-4.1-2025-04-14,0,0.1,1562,4,-1,255,0
hanoi-csv,8,8,sonar-reasoning-pro,32000,0.1,1651,14101,-1,127,0
hanoi-csv,8,9,claude-3-7-sonnet-20250219,0,0.1,1691,4,-1,15,0
hanoi-csv,8,9,claude-3-7-sonnet-20250219,32000,0.1,1561,40173,-1,127,0
hanoi-csv,8,9,deepseek-chat,0,0.1,1491,4,-1,127,0
hanoi-csv,8,9,gemini-2.5-pro-preview-06-05,32000,0.1,1561,1182,-1,255,1
hanoi-csv,8,9,gpt-4.1-2025-04-14,0,0.1,2329,4,-1,255,0
hanoi-csv,8,9,sonar-reasoning-pro,32000,0.1,1555,5060,-1,255,1
hanoi-csv,7,0,claude-3-7-sonnet-20250219,0,0.1,923,4,-1,15,0
hanoi-csv,7,0,claude-3-7-sonnet-20250219,32000,0.1,793,15687,-1,127,1
hanoi-csv,7,0,deepseek-chat,0,0.1,882,4,-1,127,1
hanoi-csv,7,0,gemini-2.5-pro-preview-06-05,32000,0.1,793,1302,-1,127,1
hanoi-csv,7,0,gpt-4.1-2025-04-14,0,0.1,793,4,-1,127,1
hanoi-csv,7,0,sonar-reasoning-pro,32000,0.1,787,6568,-1,127,1
hanoi-csv,7,1,claude-3-7-sonnet-20250219,0,0.1,923,4,-1,15,0
hanoi-csv,7,1,claude-3-7-sonnet-20250219,32000,0.1,793,20043,-1,127,1
hanoi-csv,7,1,deepseek-chat,0,0.1,881,4,-1,127,1
hanoi-csv,7,1,gemini-2.5-pro-preview-06-05,32000,0.1,793,2989,-1,127,1
hanoi-csv,7,1,gpt-4.1-2025-04-14,0,0.1,793,4,-1,127,1
hanoi-csv,7,1,sonar-reasoning-pro,32000,0.1,787,3899,-1,127,1
hanoi-csv,7,2,claude-3-7-sonnet-20250219,0,0.1,923,4,-1,15,0
hanoi-csv,7,2,claude-3-7-sonnet-20250219,32000,0.1,903,31781,-1,127,1
hanoi-csv,7,2,deepseek-chat,0,0.1,915,4,-1,127,1
hanoi-csv,7,2,gemini-2.5-pro-preview-06-05,32000,0.1,793,1574,-1,127,1
hanoi-csv,7,2,gpt-4.1-2025-04-14,0,0.1,793,4,-1,127,1
hanoi-csv,7,2,sonar-reasoning-pro,32000,0.1,787,8921,-1,127,1
hanoi-csv,7,3,claude-3-7-sonnet-20250219,0,0.1,923,4,-1,15,0
hanoi-csv,7,3,claude-3-7-sonnet-20250219,32000,0.1,793,19012,-1,127,1
hanoi-csv,7,3,deepseek-chat,0,0.1,1099,4,-1,127,1
hanoi-csv,7,3,gemini-2.5-pro-preview-06-05,32000,0.1,793,2455,-1,127,1
hanoi-csv,7,3,gpt-4.1-2025-04-14,0,0.1,793,4,-1,127,1
hanoi-csv,7,3,sonar-reasoning-pro,32000,0.1,787,6026,-1,127,1
hanoi-csv,7,4,claude-3-7-sonnet-20250219,0,0.1,923,4,-1,15,0
hanoi-csv,7,4,claude-3-7-sonnet-20250219,32000,0.1,793,44002,-1,127,1
hanoi-csv,7,4,deepseek-chat,0,0.1,911,4,-1,127,1
hanoi-csv,7,4,gemini-2.5-pro-preview-06-05,32000,0.1,793,1862,-1,127,1
hanoi-csv,7,4,gpt-4.1-2025-04-14,0,0.1,793,4,-1,127,1
hanoi-csv,7,4,sonar-reasoning-pro,32000,0.1,787,11792,-1,127,1
hanoi-csv,7,5,claude-3-7-sonnet-20250219,0,0.1,923,4,-1,15,0
hanoi-csv,7,5,claude-3-7-sonnet-20250219,32000,0.1,824,35910,-1,15,0
hanoi-csv,7,5,deepseek-chat,0,0.1,1068,4,-1,127,1
hanoi-csv,7,5,gemini-2.5-pro-preview-06-05,32000,0.1,796,2194,-1,127,1
hanoi-csv,7,5,gpt-4.1-2025-04-14,0,0.1,793,4,-1,127,1
hanoi-csv,7,5,sonar-reasoning-pro,32000,0.1,787,6462,-1,127,1
hanoi-csv,7,6,claude-3-7-sonnet-20250219,0,0.1,923,4,-1,15,0
hanoi-csv,7,6,claude-3-7-sonnet-20250219,32000,0.1,832,23028,-1,127,1
hanoi-csv,7,6,deepseek-chat,0,0.1,1212,4,-1,127,1
hanoi-csv,7,6,gemini-2.5-pro-preview-06-05,32000,0.1,796,1495,-1,127,1
hanoi-csv,7,6,gpt-4.1-2025-04-14,0,0.1,793,4,-1,127,1
hanoi-csv,7,6,sonar-reasoning-pro,32000,0.1,787,13170,-1,127,1
hanoi-csv,7,7,claude-3-7-sonnet-20250219,0,0.1,923,4,-1,15,0
hanoi-csv,7,7,claude-3-7-sonnet-20250219,32000,0.1,793,30485,-1,127,1
hanoi-csv,7,7,deepseek-chat,0,0.1,911,4,-1,127,1
hanoi-csv,7,7,gemini-2.5-pro-preview-06-05,32000,0.1,793,1641,-1,127,1
hanoi-csv,7,7,gpt-4.1-2025-04-14,0,0.1,793,4,-1,127,1
hanoi-csv,7,7,sonar-reasoning-pro,32000,0.1,787,8316,-1,127,1
hanoi-csv,7,8,claude-3-7-sonnet-20250219,0,0.1,923,4,-1,15,0
hanoi-csv,7,8,claude-3-7-sonnet-20250219,32000,0.1,793,22530,-1,15,0
hanoi-csv,7,8,deepseek-chat,0,0.1,1147,4,-1,127,1
hanoi-csv,7,8,gemini-2.5-pro-preview-06-05,32000,0.1,796,1371,-1,127,1
hanoi-csv,7,8,gpt-4.1-2025-04-14,0,0.1,793,4,-1,127,1
hanoi-csv,7,8,sonar-reasoning-pro,32000,0.1,787,8349,-1,127,1
hanoi-csv,7,9,claude-3-7-sonnet-20250219,0,0.1,923,4,-1,15,0
hanoi-csv,7,9,claude-3-7-sonnet-20250219,32000,0.1,832,26798,-1,127,1
hanoi-csv,7,9,deepseek-chat,0,0.1,915,4,-1,127,1
hanoi-csv,7,9,gemini-2.5-pro-preview-06-05,32000,0.1,793,1236,-1,127,1
hanoi-csv,7,9,gpt-4.1-2025-04-14,0,0.1,793,4,-1,127,1
hanoi-csv,7,9,sonar-reasoning-pro,32000,0.1,787,3564,-1,127,1
hanoi-csv,5,0,claude-3-7-sonnet-20250219,0,0.1,347,4,-1,3,0
hanoi-csv,5,0,claude-3-7-sonnet-20250219,32000,0.1,217,20934,-1,31,1
hanoi-csv,5,0,deepseek-chat,0,0.1,305,4,-1,31,1
hanoi-csv,5,0,gemini-2.5-pro-preview-06-05,32000,0.1,220,1752,-1,31,1
hanoi-csv,5,0,gpt-4.1-2025-04-14,0,0.1,217,4,-1,31,1
hanoi-csv,5,0,sonar-reasoning-pro,32000,0.1,211,6543,-1,31,1
hanoi-csv,5,1,claude-3-7-sonnet-20250219,0,0.1,508,4,-1,15,0
hanoi-csv,5,1,claude-3-7-sonnet-20250219,32000,0.1,217,18403,-1,31,1
hanoi-csv,5,1,deepseek-chat,0,0.1,300,4,-1,31,1
hanoi-csv,5,1,gemini-2.5-pro-preview-06-05,32000,0.1,220,1804,-1,31,1
hanoi-csv,5,1,gpt-4.1-2025-04-14,0,0.1,217,4,-1,31,1
hanoi-csv,5,1,sonar-reasoning-pro,32000,0.1,211,5947,-1,31,1
hanoi-csv,5,2,claude-3-7-sonnet-20250219,0,0.1,347,4,-1,3,0
hanoi-csv,5,2,claude-3-7-sonnet-20250219,32000,0.1,209,9725,-1,31,1
hanoi-csv,5,2,deepseek-chat,0,0.1,305,4,-1,31,1
hanoi-csv,5,2,gemini-2.5-pro-preview-06-05,32000,0.1,220,1310,-1,31,1
hanoi-csv,5,2,gpt-4.1-2025-04-14,0,0.1,217,4,-1,31,1
hanoi-csv,5,2,sonar-reasoning-pro,32000,0.1,211,4107,-1,31,1
hanoi-csv,5,3,claude-3-7-sonnet-20250219,0,0.1,508,4,-1,15,0
hanoi-csv,5,3,claude-3-7-sonnet-20250219,32000,0.1,209,9732,-1,31,1
hanoi-csv,5,3,deepseek-chat,0,0.1,305,4,-1,31,1
hanoi-csv,5,3,gemini-2.5-pro-preview-06-05,32000,0.1,220,1434,-1,31,1
hanoi-csv,5,3,gpt-4.1-2025-04-14,0,0.1,217,4,-1,31,1
hanoi-csv,5,3,sonar-reasoning-pro,32000,0.1,211,3604,-1,31,1
hanoi-csv,5,4,claude-3-7-sonnet-20250219,0,0.1,332,4,-1,15,0
hanoi-csv,5,4,claude-3-7-sonnet-20250219,32000,0.1,217,10271,-1,31,1
hanoi-csv,5,4,deepseek-chat,0,0.1,305,4,-1,31,1
hanoi-csv,5,4,gemini-2.5-pro-preview-06-05,32000,0.1,220,1371,-1,31,1
hanoi-csv,5,4,gpt-4.1-2025-04-14,0,0.1,217,4,-1,31,1
hanoi-csv,5,4,sonar-reasoning-pro,32000,0.1,211,11205,-1,31,1
hanoi-csv,5,5,claude-3-7-sonnet-20250219,0,0.1,508,4,-1,15,0
hanoi-csv,5,5,claude-3-7-sonnet-20250219,32000,0.1,217,21602,-1,31,1
hanoi-csv,5,5,deepseek-chat,0,0.1,300,4,-1,31,1
hanoi-csv,5,5,gemini-2.5-pro-preview-06-05,32000,0.1,220,1099,-1,31,1
hanoi-csv,5,5,gpt-4.1-2025-04-14,0,0.1,217,4,-1,31,1
hanoi-csv,5,5,sonar-reasoning-pro,32000,0.1,211,7825,-1,31,1
hanoi-csv,5,6,claude-3-7-sonnet-20250219,0,0.1,332,4,-1,15,0
hanoi-csv,5,6,claude-3-7-sonnet-20250219,32000,0.1,217,17490,-1,31,1
hanoi-csv,5,6,deepseek-chat,0,0.1,442,4,-1,31,1
hanoi-csv,5,6,gemini-2.5-pro-preview-06-05,32000,0.1,220,1447,-1,31,1
hanoi-csv,5,6,gpt-4.1-2025-04-14,0,0.1,217,4,-1,31,1
hanoi-csv,5,6,sonar-reasoning-pro,32000,0.1,211,3999,-1,31,1
hanoi-csv,5,7,claude-3-7-sonnet-20250219,0,0.1,347,4,-1,3,0
hanoi-csv,5,7,claude-3-7-sonnet-20250219,32000,0.1,271,14902,-1,31,1
hanoi-csv,5,7,deepseek-chat,0,0.1,305,4,-1,31,1
hanoi-csv,5,7,gemini-2.5-pro-preview-06-05,32000,0.1,220,2030,-1,31,1
hanoi-csv,5,7,gpt-4.1-2025-04-14,0,0.1,217,4,-1,31,1
hanoi-csv,5,7,sonar-reasoning-pro,32000,0.1,211,6033,-1,31,1
hanoi-csv,5,8,claude-3-7-sonnet-20250219,0,0.1,347,4,-1,3,0
hanoi-csv,5,8,claude-3-7-sonnet-20250219,32000,0.1,217,11916,-1,31,1
hanoi-csv,5,8,deepseek-chat,0,0.1,305,4,-1,31,1
hanoi-csv,5,8,gemini-2.5-pro-preview-06-05,32000,0.1,220,1430,-1,31,1
hanoi-csv,5,8,gpt-4.1-2025-04-14,0,0.1,217,4,-1,31,1
hanoi-csv,5,8,sonar-reasoning-pro,32000,0.1,211,4346,-1,31,1
hanoi-csv,5,9,claude-3-7-sonnet-20250219,0,0.1,332,4,-1,15,0
hanoi-csv,5,9,claude-3-7-sonnet-20250219,32000,0.1,254,13677,-1,31,1
hanoi-csv,5,9,deepseek-chat,0,0.1,305,4,-1,31,1
hanoi-csv,5,9,gemini-2.5-pro-preview-06-05,32000,0.1,217,1455,-1,31,1
hanoi-csv,5,9,gpt-4.1-2025-04-14,0,0.1,217,4,-1,31,1
hanoi-csv,5,9,sonar-reasoning-pro,32000,0.1,211,3953,-1,31,1
hanoi-csv,3,0,claude-3-7-sonnet-20250219,0,0.1,455,4,-1,7,1
hanoi-csv,3,0,claude-3-7-sonnet-20250219,32000,0.1,73,2795,-1,7,1
hanoi-csv,3,0,deepseek-chat,0,0.1,73,4,-1,7,1
hanoi-csv,3,0,gemini-2.5-pro-preview-06-05,32000,0.1,76,1897,-1,7,1
hanoi-csv,3,0,gpt-4.1-2025-04-14,0,0.1,73,4,-1,7,1
hanoi-csv,3,0,sonar-reasoning-pro,32000,0.1,67,788,-1,7,1
hanoi-csv,3,1,claude-3-7-sonnet-20250219,0,0.1,263,4,-1,7,1
hanoi-csv,3,1,claude-3-7-sonnet-20250219,32000,0.1,73,4265,-1,7,1
hanoi-csv,3,1,deepseek-chat,0,0.1,73,4,-1,7,1
hanoi-csv,3,1,gemini-2.5-pro-preview-06-05,32000,0.1,76,1860,-1,7,1
hanoi-csv,3,1,gpt-4.1-2025-04-14,0,0.1,73,4,-1,7,1
hanoi-csv,3,1,sonar-reasoning-pro,32000,0.1,67,1711,-1,7,1
hanoi-csv,3,2,claude-3-7-sonnet-20250219,0,0.1,276,4,-1,7,1
hanoi-csv,3,2,claude-3-7-sonnet-20250219,32000,0.1,73,3433,-1,7,1
hanoi-csv,3,2,deepseek-chat,0,0.1,73,4,-1,7,1
hanoi-csv,3,2,gemini-2.5-pro-preview-06-05,32000,0.1,73,1427,-1,7,1
hanoi-csv,3,2,gpt-4.1-2025-04-14,0,0.1,73,4,-1,7,1
hanoi-csv,3,2,sonar-reasoning-pro,32000,0.1,67,2171,-1,7,1
hanoi-csv,3,3,claude-3-7-sonnet-20250219,0,0.1,262,4,-1,7,1
hanoi-csv,3,3,claude-3-7-sonnet-20250219,32000,0.1,73,12074,-1,7,1
hanoi-csv,3,3,deepseek-chat,0,0.1,73,4,-1,7,1
hanoi-csv,3,3,gemini-2.5-pro-preview-06-05,32000,0.1,73,1334,-1,7,1
hanoi-csv,3,3,gpt-4.1-2025-04-14,0,0.1,73,4,-1,7,1
hanoi-csv,3,3,sonar-reasoning-pro,32000,0.1,67,1594,-1,7,1
hanoi-csv,3,4,claude-3-7-sonnet-20250219,0,0.1,262,4,-1,7,1
hanoi-csv,3,4,claude-3-7-sonnet-20250219,32000,0.1,73,3478,-1,7,1
hanoi-csv,3,4,deepseek-chat,0,0.1,73,4,-1,7,1
hanoi-csv,3,4,gemini-2.5-pro-preview-06-05,32000,0.1,76,1886,-1,7,1
hanoi-csv,3,4,gpt-4.1-2025-04-14,0,0.1,73,4,-1,7,1
hanoi-csv,3,4,sonar-reasoning-pro,32000,0.1,67,1735,-1,7,1
hanoi-csv,3,5,claude-3-7-sonnet-20250219,0,0.1,262,4,-1,7,1
hanoi-csv,3,5,claude-3-7-sonnet-20250219,32000,0.1,65,3569,-1,7,1
hanoi-csv,3,5,deepseek-chat,0,0.1,73,4,-1,7,1
hanoi-csv,3,5,gemini-2.5-pro-preview-06-05,32000,0.1,76,1632,-1,7,1
hanoi-csv,3,5,gpt-4.1-2025-04-14,0,0.1,73,4,-1,7,1
hanoi-csv,3,5,sonar-reasoning-pro,32000,0.1,67,1869,-1,7,1
hanoi-csv,3,6,claude-3-7-sonnet-20250219,0,0.1,455,4,-1,7,1
hanoi-csv,3,6,claude-3-7-sonnet-20250219,32000,0.1,73,2107,-1,7,1
hanoi-csv,3,6,deepseek-chat,0,0.1,73,4,-1,7,1
hanoi-csv,3,6,gemini-2.5-pro-preview-06-05,32000,0.1,76,1067,-1,7,1
hanoi-csv,3,6,gpt-4.1-2025-04-14,0,0.1,73,4,-1,7,1
hanoi-csv,3,6,sonar-reasoning-pro,32000,0.1,67,1863,-1,7,1
hanoi-csv,3,7,claude-3-7-sonnet-20250219,0,0.1,701,4,-1,7,1
hanoi-csv,3,7,claude-3-7-sonnet-20250219,32000,0.1,73,6411,-1,7,1
hanoi-csv,3,7,deepseek-chat,0,0.1,73,4,-1,7,1
hanoi-csv,3,7,gemini-2.5-pro-preview-06-05,32000,0.1,76,2187,-1,7,1
hanoi-csv,3,7,gpt-4.1-2025-04-14,0,0.1,73,4,-1,7,1
hanoi-csv,3,7,sonar-reasoning-pro,32000,0.1,67,2164,-1,7,1
hanoi-csv,3,8,claude-3-7-sonnet-20250219,0,0.1,263,4,-1,7,1
hanoi-csv,3,8,claude-3-7-sonnet-20250219,32000,0.1,65,5795,-1,7,1
hanoi-csv,3,8,deepseek-chat,0,0.1,73,4,-1,7,1
hanoi-csv,3,8,gemini-2.5-pro-preview-06-05,32000,0.1,76,1064,-1,7,1
hanoi-csv,3,8,gpt-4.1-2025-04-14,0,0.1,73,4,-1,7,1
hanoi-csv,3,8,sonar-reasoning-pro,32000,0.1,67,1493,-1,7,1
hanoi-csv,3,9,claude-3-7-sonnet-20250219,0,0.1,317,4,-1,7,1
hanoi-csv,3,9,claude-3-7-sonnet-20250219,32000,0.1,65,2550,-1,7,1
hanoi-csv,3,9,deepseek-chat,0,0.1,73,4,-1,7,1
hanoi-csv,3,9,gemini-2.5-pro-preview-06-05,32000,0.1,73,754,-1,7,1
hanoi-csv,3,9,gpt-4.1-2025-04-14,0,0.1,73,4,-1,7,1
hanoi-csv,3,9,sonar-reasoning-pro,32000,0.1,67,1459,-1,7,1
